window,year,group,field,label,n,valid_n,missing_n,included_n,share,sentinel_present_n,known_n,known_positive_n,known_share,sparse
observed,2025,domain:social_sciences_and_humanities,scoring_source,human_judge,48,622,0,622,0.07717041800643087,2,620,48,0.07741935483870968,False
observed,2025,domain:social_sciences_and_humanities,scoring_source,llm_judge,246,622,0,622,0.3954983922829582,2,620,246,0.3967741935483871,False
observed,2025,domain:social_sciences_and_humanities,scoring_source,other_model_judge,76,622,0,622,0.12218649517684887,2,620,76,0.12258064516129032,False
observed,2025,domain:social_sciences_and_humanities,scoring_source,reference_or_metric,464,622,0,622,0.7459807073954984,2,620,464,0.7483870967741936,False
observed,2025,domain:social_sciences_and_humanities,scoring_source,unclear,2,622,0,622,0.003215434083601286,2,620,0,0.0,False
observed,2025,domain:software_and_coding,scoring_source,execution_or_environment,556,909,0,909,0.6116611661166117,1,908,556,0.6123348017621145,False
observed,2025,domain:software_and_coding,scoring_source,human_judge,52,909,0,909,0.05720572057205721,1,908,52,0.05726872246696035,False
observed,2025,domain:software_and_coding,scoring_source,llm_judge,269,909,0,909,0.29592959295929594,1,908,269,0.29625550660792954,False
observed,2025,domain:software_and_coding,scoring_source,other_model_judge,51,909,0,909,0.056105610561056105,1,908,51,0.05616740088105727,False
observed,2025,domain:software_and_coding,scoring_source,reference_or_metric,395,909,0,909,0.43454345434543457,1,908,395,0.43502202643171806,False
observed,2025,domain:software_and_coding,scoring_source,unclear,1,909,0,909,0.0011001100110011,1,908,0,0.0,False
observed,2026,all,scoring_source,execution_or_environment,1631,5734,0,5734,0.2844436693407743,6,5728,1631,0.2847416201117318,False
observed,2026,all,scoring_source,human_judge,268,5734,0,5734,0.04673875130798744,6,5728,268,0.0467877094972067,False
observed,2026,all,scoring_source,llm_judge,2309,5734,0,5734,0.40268573421695153,6,5728,2309,0.40310754189944137,False
observed,2026,all,scoring_source,other_model_judge,401,5734,0,5734,0.06993372863620509,6,5728,401,0.07000698324022346,False
observed,2026,all,scoring_source,reference_or_metric,3415,5734,0,5734,0.5955702825252878,6,5728,3415,0.5961941340782123,False
observed,2026,all,scoring_source,unclear,6,5734,0,5734,0.0010463899546564353,6,5728,0,0.0,False
observed,2026,agent,scoring_source,execution_or_environment,938,1624,0,1624,0.5775862068965517,1,1623,938,0.5779420825631546,False
observed,2026,agent,scoring_source,human_judge,54,1624,0,1624,0.0332512315270936,1,1623,54,0.033271719038817,False
observed,2026,agent,scoring_source,llm_judge,714,1624,0,1624,0.4396551724137931,1,1623,714,0.4399260628465804,False
observed,2026,agent,scoring_source,other_model_judge,47,1624,0,1624,0.02894088669950739,1,1623,47,0.02895871842267406,False
observed,2026,agent,scoring_source,reference_or_metric,635,1624,0,1624,0.3910098522167488,1,1623,635,0.39125077017868143,False
observed,2026,agent,scoring_source,unclear,1,1624,0,1624,0.0006157635467980296,1,1623,0,0.0,False
observed,2026,non_agent,scoring_source,execution_or_environment,693,4110,0,4110,0.1686131386861314,5,4105,693,0.16881851400730816,False
observed,2026,non_agent,scoring_source,human_judge,214,4110,0,4110,0.05206812652068127,5,4105,214,0.05213154689403167,False
observed,2026,non_agent,scoring_source,llm_judge,1595,4110,0,4110,0.3880778588807786,5,4105,1595,0.38855054811205847,False
observed,2026,non_agent,scoring_source,other_model_judge,354,4110,0,4110,0.08613138686131387,5,4105,354,0.08623629719853837,False
observed,2026,non_agent,scoring_source,reference_or_metric,2780,4110,0,4110,0.6763990267639902,5,4105,2780,0.6772228989037758,False
observed,2026,non_agent,scoring_source,unclear,5,4110,0,4110,0.0012165450121654502,5,4105,0,0.0,False
observed,2026,domain:cybersecurity,scoring_source,execution_or_environment,176,388,0,388,0.4536082474226804,3,385,176,0.45714285714285713,False
observed,2026,domain:cybersecurity,scoring_source,human_judge,21,388,0,388,0.05412371134020619,3,385,21,0.05454545454545454,False
observed,2026,domain:cybersecurity,scoring_source,llm_judge,164,388,0,388,0.422680412371134,3,385,164,0.42597402597402595,False
observed,2026,domain:cybersecurity,scoring_source,other_model_judge,17,388,0,388,0.04381443298969072,3,385,17,0.04415584415584416,False
observed,2026,domain:cybersecurity,scoring_source,reference_or_metric,175,388,0,388,0.45103092783505155,3,385,175,0.45454545454545453,False
observed,2026,domain:cybersecurity,scoring_source,unclear,3,388,0,388,0.007731958762886598,3,385,0,0.0,False
observed,2026,domain:education,scoring_source,execution_or_environment,22,149,0,149,0.1476510067114094,0,149,22,0.1476510067114094,False
observed,2026,domain:education,scoring_source,human_judge,14,149,0,149,0.09395973154362416,0,149,14,0.09395973154362416,False
observed,2026,domain:education,scoring_source,llm_judge,82,149,0,149,0.5503355704697986,0,149,82,0.5503355704697986,False
observed,2026,domain:education,scoring_source,other_model_judge,8,149,0,149,0.053691275167785234,0,149,8,0.053691275167785234,False
observed,2026,domain:education,scoring_source,reference_or_metric,87,149,0,149,0.5838926174496645,0,149,87,0.5838926174496645,False
observed,2026,domain:education,scoring_source,unclear,0,149,0,149,0.0,0,149,0,0.0,False
observed,2026,domain:engineering,scoring_source,execution_or_environment,233,509,0,509,0.4577603143418468,0,509,233,0.4577603143418468,False
observed,2026,domain:engineering,scoring_source,human_judge,17,509,0,509,0.03339882121807466,0,509,17,0.03339882121807466,False
observed,2026,domain:engineering,scoring_source,llm_judge,155,509,0,509,0.3045186640471513,0,509,155,0.3045186640471513,False
observed,2026,domain:engineering,scoring_source,other_model_judge,21,509,0,509,0.0412573673870334,0,509,21,0.0412573673870334,False
observed,2026,domain:engineering,scoring_source,reference_or_metric,257,509,0,509,0.5049115913555993,0,509,257,0.5049115913555993,False
observed,2026,domain:engineering,scoring_source,unclear,0,509,0,509,0.0,0,509,0,0.0,False
observed,2026,domain:finance_and_business,scoring_source,execution_or_environment,214,667,0,667,0.32083958020989506,1,666,214,0.3213213213213213,False
observed,2026,domain:finance_and_business,scoring_source,human_judge,19,667,0,667,0.02848575712143928,1,666,19,0.028528528528528527,False
observed,2026,domain:finance_and_business,scoring_source,llm_judge,324,667,0,667,0.48575712143928035,1,666,324,0.4864864864864865,False
observed,2026,domain:finance_and_business,scoring_source,other_model_judge,34,667,0,667,0.050974512743628186,1,666,34,0.05105105105105105,False
observed,2026,domain:finance_and_business,scoring_source,reference_or_metric,360,667,0,667,0.5397301349325337,1,666,360,0.5405405405405406,False
observed,2026,domain:finance_and_business,scoring_source,unclear,1,667,0,667,0.0014992503748125937,1,666,0,0.0,False
observed,2026,domain:general_or_cross_domain,scoring_source,execution_or_environment,513,2237,0,2237,0.2293249888243183,0,2237,513,0.2293249888243183,False
observed,2026,domain:general_or_cross_domain,scoring_source,human_judge,73,2237,0,2237,0.03263299061242736,0,2237,73,0.03263299061242736,False
observed,2026,domain:general_or_cross_domain,scoring_source,llm_judge,1025,2237,0,2237,0.45820295037997316,0,2237,1025,0.45820295037997316,False
observed,2026,domain:general_or_cross_domain,scoring_source,other_model_judge,135,2237,0,2237,0.06034868126955744,0,2237,135,0.06034868126955744,False
observed,2026,domain:general_or_cross_domain,scoring_source,reference_or_metric,1386,2237,0,2237,0.6195797943674564,0,2237,1386,0.6195797943674564,False
observed,2026,domain:general_or_cross_domain,scoring_source,unclear,0,2237,0,2237,0.0,0,2237,0,0.0,False
observed,2026,domain:healthcare_biomedicine,scoring_source,execution_or_environment,104,736,0,736,0.14130434782608695,0,736,104,0.14130434782608695,False
observed,2026,domain:healthcare_biomedicine,scoring_source,human_judge,42,736,0,736,0.057065217391304345,0,736,42,0.057065217391304345,False
observed,2026,domain:healthcare_biomedicine,scoring_source,llm_judge,393,736,0,736,0.5339673913043478,0,736,393,0.5339673913043478,False
observed,2026,domain:healthcare_biomedicine,scoring_source,other_model_judge,62,736,0,736,0.08423913043478261,0,736,62,0.08423913043478261,False
observed,2026,domain:healthcare_biomedicine,scoring_source,reference_or_metric,493,736,0,736,0.6698369565217391,0,736,493,0.6698369565217391,False
observed,2026,domain:healthcare_biomedicine,scoring_source,unclear,0,736,0,736,0.0,0,736,0,0.0,False
observed,2026,domain:language_and_communication,scoring_source,execution_or_environment,49,647,0,647,0.07573415765069552,0,647,49,0.07573415765069552,False
observed,2026,domain:language_and_communication,scoring_source,human_judge,56,647,0,647,0.0865533230293663,0,647,56,0.0865533230293663,False
observed,2026,domain:language_and_communication,scoring_source,llm_judge,295,647,0,647,0.4559505409582689,0,647,295,0.4559505409582689,False
observed,2026,domain:language_and_communication,scoring_source,other_model_judge,108,647,0,647,0.16692426584234932,0,647,108,0.16692426584234932,False
observed,2026,domain:language_and_communication,scoring_source,reference_or_metric,468,647,0,647,0.723338485316847,0,647,468,0.723338485316847,False
observed,2026,domain:language_and_communication,scoring_source,unclear,0,647,0,647,0.0,0,647,0,0.0,False
observed,2026,domain:law_and_public_policy,scoring_source,execution_or_environment,36,219,0,219,0.1643835616438356,0,219,36,0.1643835616438356,False
observed,2026,domain:law_and_public_policy,scoring_source,human_judge,11,219,0,219,0.0502283105022831,0,219,11,0.0502283105022831,False
observed,2026,domain:law_and_public_policy,scoring_source,llm_judge,118,219,0,219,0.5388127853881278,0,219,118,0.5388127853881278,False
observed,2026,domain:law_and_public_policy,scoring_source,other_model_judge,16,219,0,219,0.0730593607305936,0,219,16,0.0730593607305936,False
observed,2026,domain:law_and_public_policy,scoring_source,reference_or_metric,135,219,0,219,0.6164383561643836,0,219,135,0.6164383561643836,False
observed,2026,domain:law_and_public_policy,scoring_source,unclear,0,219,0,219,0.0,0,219,0,0.0,False
observed,2026,domain:mathematics_and_formal_reasoning,scoring_source,execution_or_environment,206,528,0,528,0.39015151515151514,0,528,206,0.39015151515151514,False
observed,2026,domain:mathematics_and_formal_reasoning,scoring_source,human_judge,19,528,0,528,0.03598484848484849,0,528,19,0.03598484848484849,False
observed,2026,domain:mathematics_and_formal_reasoning,scoring_source,llm_judge,181,528,0,528,0.3428030303030303,0,528,181,0.3428030303030303,False
observed,2026,domain:mathematics_and_formal_reasoning,scoring_source,other_model_judge,25,528,0,528,0.04734848484848485,0,528,25,0.04734848484848485,False
observed,2026,domain:mathematics_and_formal_reasoning,scoring_source,reference_or_metric,321,528,0,528,0.6079545454545454,0,528,321,0.6079545454545454,False
observed,2026,domain:mathematics_and_formal_reasoning,scoring_source,unclear,0,528,0,528,0.0,0,528,0,0.0,False
observed,2026,domain:natural_sciences,scoring_source,execution_or_environment,134,535,0,535,0.2504672897196262,1,534,134,0.250936329588015,False
observed,2026,domain:natural_sciences,scoring_source,human_judge,25,535,0,535,0.04672897196261682,1,534,25,0.04681647940074907,False
observed,2026,domain:natural_sciences,scoring_source,llm_judge,246,535,0,535,0.45981308411214955,1,534,246,0.4606741573033708,False
observed,2026,domain:natural_sciences,scoring_source,other_model_judge,39,535,0,535,0.07289719626168224,1,534,39,0.07303370786516854,False
observed,2026,domain:natural_sciences,scoring_source,reference_or_metric,371,535,0,535,0.6934579439252336,1,534,371,0.6947565543071161,False
observed,2026,domain:natural_sciences,scoring_source,unclear,1,535,0,535,0.001869158878504673,1,534,0,0.0,False
observed,2026,domain:other,scoring_source,execution_or_environment,60,254,0,254,0.23622047244094488,0,254,60,0.23622047244094488,False
observed,2026,domain:other,scoring_source,human_judge,10,254,0,254,0.03937007874015748,0,254,10,0.03937007874015748,False
observed,2026,domain:other,scoring_source,llm_judge,100,254,0,254,0.3937007874015748,0,254,100,0.3937007874015748,False
observed,2026,domain:other,scoring_source,other_model_judge,18,254,0,254,0.07086614173228346,0,254,18,0.07086614173228346,False
observed,2026,domain:other,scoring_source,reference_or_metric,178,254,0,254,0.7007874015748031,0,254,178,0.7007874015748031,False
observed,2026,domain:other,scoring_source,unclear,0,254,0,254,0.0,0,254,0,0.0,False
observed,2026,domain:social_sciences_and_humanities,scoring_source,execution_or_environment,54,640,0,640,0.084375,1,639,54,0.08450704225352113,False
observed,2026,domain:social_sciences_and_humanities,scoring_source,human_judge,39,640,0,640,0.0609375,1,639,39,0.06103286384976526,False
observed,2026,domain:social_sciences_and_humanities,scoring_source,llm_judge,282,640,0,640,0.440625,1,639,282,0.4413145539906103,False
observed,2026,domain:social_sciences_and_humanities,scoring_source,other_model_judge,56,640,0,640,0.0875,1,639,56,0.08763693270735524,False
observed,2026,domain:social_sciences_and_humanities,scoring_source,reference_or_metric,453,640,0,640,0.7078125,1,639,453,0.7089201877934272,False
observed,2026,domain:social_sciences_and_humanities,scoring_source,unclear,1,640,0,640,0.0015625,1,639,0,0.0,False
observed,2026,domain:software_and_coding,scoring_source,execution_or_environment,753,1128,0,1128,0.6675531914893617,1,1127,753,0.6681455190771961,False
observed,2026,domain:software_and_coding,scoring_source,human_judge,56,1128,0,1128,0.04964539007092199,1,1127,56,0.049689440993788817,False
observed,2026,domain:software_and_coding,scoring_source,llm_judge,396,1128,0,1128,0.35106382978723405,1,1127,396,0.3513753327417924,False
observed,2026,domain:software_and_coding,scoring_source,other_model_judge,45,1128,0,1128,0.0398936170212766,1,1127,45,0.03992901508429459,False
observed,2026,domain:software_and_coding,scoring_source,reference_or_metric,419,1128,0,1128,0.37145390070921985,1,1127,419,0.3717834960070985,False
observed,2026,domain:software_and_coding,scoring_source,unclear,1,1128,0,1128,0.0008865248226950354,1,1127,0,0.0,False
jan_aug,all,all,scoring_source,execution_or_environment,2645,11143,3,11146,0.23736875168267074,15,11128,2645,0.23768871315600287,False
jan_aug,all,all,scoring_source,human_judge,756,11143,3,11146,0.06784528403482007,15,11128,756,0.06793673616103522,False
jan_aug,all,all,scoring_source,llm_judge,3959,11143,3,11146,0.35529031679081036,15,11128,3959,0.3557692307692308,False
jan_aug,all,all,scoring_source,other_model_judge,928,11143,3,11146,0.08328098357713362,15,11128,928,0.08339324227174695,False
jan_aug,all,all,scoring_source,reference_or_metric,7232,11143,3,11146,0.6490173202907655,15,11128,7232,0.6498921639108555,False
jan_aug,all,all,scoring_source,unclear,15,11143,3,11146,0.0013461365879924617,15,11128,0,0.0,False
jan_aug,all,agent,scoring_source,execution_or_environment,1287,2228,0,2228,0.5776481149012568,1,2227,1287,0.5779074988774136,False
jan_aug,all,agent,scoring_source,human_judge,102,2228,0,2228,0.04578096947935368,1,2227,102,0.04580152671755725,False
jan_aug,all,agent,scoring_source,llm_judge,912,2228,0,2228,0.40933572710951527,1,2227,912,0.4095195330040413,False
jan_aug,all,agent,scoring_source,other_model_judge,76,2228,0,2228,0.03411131059245961,1,2227,76,0.03412662775033678,False
jan_aug,all,agent,scoring_source,reference_or_metric,907,2228,0,2228,0.40709156193895873,1,2227,907,0.4072743601257297,False
jan_aug,all,agent,scoring_source,unclear,1,2228,0,2228,0.0004488330341113106,1,2227,0,0.0,False
jan_aug,all,non_agent,scoring_source,execution_or_environment,1358,8915,3,8918,0.15232753785754347,14,8901,1358,0.15256712728906865,False
jan_aug,all,non_agent,scoring_source,human_judge,654,8915,3,8918,0.0733595064498037,14,8901,654,0.07347489046174586,False
jan_aug,all,non_agent,scoring_source,llm_judge,3047,8915,3,8918,0.3417835109366237,14,8901,3047,0.34232108751825635,False
jan_aug,all,non_agent,scoring_source,other_model_judge,852,8915,3,8918,0.09556926528323051,14,8901,852,0.0957195820694304,False
jan_aug,all,non_agent,scoring_source,reference_or_metric,6325,8915,3,8918,0.709478407178912,14,8901,6325,0.710594315245478,False
jan_aug,all,non_agent,scoring_source,unclear,14,8915,3,8918,0.0015703869882220977,14,8901,0,0.0,False
jan_aug,all,domain:cybersecurity,scoring_source,execution_or_environment,251,579,0,579,0.43350604490500866,4,575,251,0.4365217391304348,False
jan_aug,all,domain:cybersecurity,scoring_source,human_judge,34,579,0,579,0.05872193436960276,4,575,34,0.059130434782608696,False
jan_aug,all,domain:cybersecurity,scoring_source,llm_judge,235,579,0,579,0.4058721934369603,4,575,235,0.40869565217391307,False
jan_aug,all,domain:cybersecurity,scoring_source,other_model_judge,30,579,0,579,0.05181347150259067,4,575,30,0.05217391304347826,False
jan_aug,all,domain:cybersecurity,scoring_source,reference_or_metric,278,579,0,579,0.48013816925734026,4,575,278,0.4834782608695652,False
jan_aug,all,domain:cybersecurity,scoring_source,unclear,4,579,0,579,0.0069084628670120895,4,575,0,0.0,False
jan_aug,all,domain:education,scoring_source,execution_or_environment,32,264,0,264,0.12121212121212122,1,263,32,0.12167300380228137,False
jan_aug,all,domain:education,scoring_source,human_judge,33,264,0,264,0.125,1,263,33,0.12547528517110265,False
jan_aug,all,domain:education,scoring_source,llm_judge,128,264,0,264,0.48484848484848486,1,263,128,0.4866920152091255,False
jan_aug,all,domain:education,scoring_source,other_model_judge,23,264,0,264,0.08712121212121213,1,263,23,0.08745247148288973,False
jan_aug,all,domain:education,scoring_source,reference_or_metric,167,264,0,264,0.6325757575757576,1,263,167,0.6349809885931559,False
jan_aug,all,domain:education,scoring_source,unclear,1,264,0,264,0.003787878787878788,1,263,0,0.0,False
jan_aug,all,domain:engineering,scoring_source,execution_or_environment,340,800,0,800,0.425,0,800,340,0.425,False
jan_aug,all,domain:engineering,scoring_source,human_judge,50,800,0,800,0.0625,0,800,50,0.0625,False
jan_aug,all,domain:engineering,scoring_source,llm_judge,230,800,0,800,0.2875,0,800,230,0.2875,False
jan_aug,all,domain:engineering,scoring_source,other_model_judge,42,800,0,800,0.0525,0,800,42,0.0525,False
jan_aug,all,domain:engineering,scoring_source,reference_or_metric,430,800,0,800,0.5375,0,800,430,0.5375,False
jan_aug,all,domain:engineering,scoring_source,unclear,0,800,0,800,0.0,0,800,0,0.0,False
jan_aug,all,domain:finance_and_business,scoring_source,execution_or_environment,279,1053,0,1053,0.26495726495726496,2,1051,279,0.2654614652711703,False
jan_aug,all,domain:finance_and_business,scoring_source,human_judge,46,1053,0,1053,0.04368471035137702,2,1051,46,0.04376784015223597,False
jan_aug,all,domain:finance_and_business,scoring_source,llm_judge,459,1053,0,1053,0.4358974358974359,2,1051,459,0.4367269267364415,False
jan_aug,all,domain:finance_and_business,scoring_source,other_model_judge,63,1053,0,1053,0.05982905982905983,2,1051,63,0.05994291151284491,False
jan_aug,all,domain:finance_and_business,scoring_source,reference_or_metric,636,1053,0,1053,0.603988603988604,2,1051,636,0.6051379638439581,False
jan_aug,all,domain:finance_and_business,scoring_source,unclear,2,1053,0,1053,0.001899335232668566,2,1051,0,0.0,False
jan_aug,all,domain:general_or_cross_domain,scoring_source,execution_or_environment,830,4625,3,4628,0.17945945945945946,5,4620,830,0.17965367965367965,False
jan_aug,all,domain:general_or_cross_domain,scoring_source,human_judge,246,4625,3,4628,0.05318918918918919,5,4620,246,0.053246753246753244,False
jan_aug,all,domain:general_or_cross_domain,scoring_source,llm_judge,1912,4625,3,4628,0.4134054054054054,5,4620,1912,0.41385281385281386,False
jan_aug,all,domain:general_or_cross_domain,scoring_source,other_model_judge,343,4625,3,4628,0.07416216216216216,5,4620,343,0.07424242424242425,False
jan_aug,all,domain:general_or_cross_domain,scoring_source,reference_or_metric,3097,4625,3,4628,0.6696216216216216,5,4620,3097,0.6703463203463204,False
jan_aug,all,domain:general_or_cross_domain,scoring_source,unclear,5,4625,3,4628,0.001081081081081081,5,4620,0,0.0,False
jan_aug,all,domain:healthcare_biomedicine,scoring_source,execution_or_environment,129,1295,1,1296,0.09961389961389962,2,1293,129,0.09976798143851508,False
jan_aug,all,domain:healthcare_biomedicine,scoring_source,human_judge,111,1295,1,1296,0.08571428571428572,2,1293,111,0.08584686774941995,False
jan_aug,all,domain:healthcare_biomedicine,scoring_source,llm_judge,588,1295,1,1296,0.4540540540540541,2,1293,588,0.4547563805104408,False
jan_aug,all,domain:healthcare_biomedicine,scoring_source,other_model_judge,140,1295,1,1296,0.10810810810810811,2,1293,140,0.10827532869296211,False
jan_aug,all,domain:healthcare_biomedicine,scoring_source,reference_or_metric,926,1295,1,1296,0.715057915057915,2,1293,926,0.7161639597834494,False
jan_aug,all,domain:healthcare_biomedicine,scoring_source,unclear,2,1295,1,1296,0.0015444015444015444,2,1293,0,0.0,False
jan_aug,all,domain:language_and_communication,scoring_source,execution_or_environment,115,1659,1,1660,0.06931886678722121,1,1658,115,0.06936067551266586,False
jan_aug,all,domain:language_and_communication,scoring_source,human_judge,207,1659,1,1660,0.12477396021699819,1,1658,207,0.12484921592279856,False
jan_aug,all,domain:language_and_communication,scoring_source,llm_judge,578,1659,1,1660,0.34840265220012057,1,1658,578,0.3486127864897467,False
jan_aug,all,domain:language_and_communication,scoring_source,other_model_judge,280,1659,1,1660,0.16877637130801687,1,1658,280,0.16887816646562123,False
jan_aug,all,domain:language_and_communication,scoring_source,reference_or_metric,1286,1659,1,1660,0.7751657625075347,1,1658,1286,0.7756332931242461,False
jan_aug,all,domain:language_and_communication,scoring_source,unclear,1,1659,1,1660,0.0006027727546714888,1,1658,0,0.0,False
jan_aug,all,domain:law_and_public_policy,scoring_source,execution_or_environment,43,385,1,386,0.11168831168831168,1,384,43,0.11197916666666667,False
jan_aug,all,domain:law_and_public_policy,scoring_source,human_judge,29,385,1,386,0.07532467532467532,1,384,29,0.07552083333333333,False
jan_aug,all,domain:law_and_public_policy,scoring_source,llm_judge,189,385,1,386,0.4909090909090909,1,384,189,0.4921875,False
jan_aug,all,domain:law_and_public_policy,scoring_source,other_model_judge,38,385,1,386,0.0987012987012987,1,384,38,0.09895833333333333,False
jan_aug,all,domain:law_and_public_policy,scoring_source,reference_or_metric,259,385,1,386,0.6727272727272727,1,384,259,0.6744791666666666,False
jan_aug,all,domain:law_and_public_policy,scoring_source,unclear,1,385,1,386,0.0025974025974025974,1,384,0,0.0,False
jan_aug,all,domain:mathematics_and_formal_reasoning,scoring_source,execution_or_environment,369,1198,0,1198,0.3080133555926544,1,1197,369,0.3082706766917293,False
jan_aug,all,domain:mathematics_and_formal_reasoning,scoring_source,human_judge,60,1198,0,1198,0.05008347245409015,1,1197,60,0.05012531328320802,False
jan_aug,all,domain:mathematics_and_formal_reasoning,scoring_source,llm_judge,355,1198,0,1198,0.29632721202003337,1,1197,355,0.29657477025898077,False
jan_aug,all,domain:mathematics_and_formal_reasoning,scoring_source,other_model_judge,55,1198,0,1198,0.045909849749582635,1,1197,55,0.04594820384294068,False
jan_aug,all,domain:mathematics_and_formal_reasoning,scoring_source,reference_or_metric,824,1198,0,1198,0.6878130217028381,1,1197,824,0.6883876357560568,False
jan_aug,all,domain:mathematics_and_formal_reasoning,scoring_source,unclear,1,1198,0,1198,0.0008347245409015025,1,1197,0,0.0,False
jan_aug,all,domain:natural_sciences,scoring_source,execution_or_environment,192,970,1,971,0.1979381443298969,1,969,192,0.19814241486068113,False
jan_aug,all,domain:natural_sciences,scoring_source,human_judge,58,970,1,971,0.05979381443298969,1,969,58,0.05985552115583075,False
jan_aug,all,domain:natural_sciences,scoring_source,llm_judge,409,970,1,971,0.4216494845360825,1,969,409,0.42208462332301344,False
jan_aug,all,domain:natural_sciences,scoring_source,other_model_judge,71,970,1,971,0.0731958762886598,1,969,71,0.07327141382868937,False
jan_aug,all,domain:natural_sciences,scoring_source,reference_or_metric,707,970,1,971,0.7288659793814433,1,969,707,0.7296181630546955,False
jan_aug,all,domain:natural_sciences,scoring_source,unclear,1,970,1,971,0.0010309278350515464,1,969,0,0.0,False
jan_aug,all,domain:other,scoring_source,execution_or_environment,91,432,0,432,0.21064814814814814,0,432,91,0.21064814814814814,False
jan_aug,all,domain:other,scoring_source,human_judge,27,432,0,432,0.0625,0,432,27,0.0625,False
jan_aug,all,domain:other,scoring_source,llm_judge,165,432,0,432,0.3819444444444444,0,432,165,0.3819444444444444,False
jan_aug,all,domain:other,scoring_source,other_model_judge,37,432,0,432,0.08564814814814815,0,432,37,0.08564814814814815,False
jan_aug,all,domain:other,scoring_source,reference_or_metric,317,432,0,432,0.7337962962962963,0,432,317,0.7337962962962963,False
jan_aug,all,domain:other,scoring_source,unclear,0,432,0,432,0.0,0,432,0,0.0,False
jan_aug,all,domain:social_sciences_and_humanities,scoring_source,execution_or_environment,78,1256,0,1256,0.06210191082802548,3,1253,78,0.06225059856344772,False
jan_aug,all,domain:social_sciences_and_humanities,scoring_source,human_judge,97,1256,0,1256,0.07722929936305732,3,1253,97,0.07741420590582601,False
jan_aug,all,domain:social_sciences_and_humanities,scoring_source,llm_judge,479,1256,0,1256,0.38136942675159236,3,1253,479,0.3822825219473264,False
jan_aug,all,domain:social_sciences_and_humanities,scoring_source,other_model_judge,132,1256,0,1256,0.10509554140127389,3,1253,132,0.10534716679968077,False
jan_aug,all,domain:social_sciences_and_humanities,scoring_source,reference_or_metric,939,1256,0,1256,0.7476114649681529,3,1253,939,0.7494014365522745,False
jan_aug,all,domain:social_sciences_and_humanities,scoring_source,unclear,3,1256,0,1256,0.0023885350318471337,3,1253,0,0.0,False
jan_aug,all,domain:software_and_coding,scoring_source,execution_or_environment,1300,2036,0,2036,0.6385068762278978,3,2033,1300,0.6394490900147565,False
jan_aug,all,domain:software_and_coding,scoring_source,human_judge,117,2036,0,2036,0.057465618860510805,3,2033,117,0.057550418101328084,False
jan_aug,all,domain:software_and_coding,scoring_source,llm_judge,590,2036,0,2036,0.28978388998035365,3,2033,590,0.2902115100836203,False
jan_aug,all,domain:software_and_coding,scoring_source,other_model_judge,99,2036,0,2036,0.04862475442043222,3,2033,99,0.04869650762420069,False
jan_aug,all,domain:software_and_coding,scoring_source,reference_or_metric,853,2036,0,2036,0.41895874263261296,3,2033,853,0.4195769798327595,False
jan_aug,all,domain:software_and_coding,scoring_source,unclear,3,2036,0,2036,0.0014734774066797642,3,2033,0,0.0,False
jan_aug,2022,all,scoring_source,execution_or_environment,12,69,0,69,0.17391304347826086,0,69,12,0.17391304347826086,False
jan_aug,2022,all,scoring_source,human_judge,9,69,0,69,0.13043478260869565,0,69,9,0.13043478260869565,False
jan_aug,2022,all,scoring_source,llm_judge,0,69,0,69,0.0,0,69,0,0.0,False
jan_aug,2022,all,scoring_source,other_model_judge,11,69,0,69,0.15942028985507245,0,69,11,0.15942028985507245,False
jan_aug,2022,all,scoring_source,reference_or_metric,61,69,0,69,0.8840579710144928,0,69,61,0.8840579710144928,False
jan_aug,2022,all,scoring_source,unclear,0,69,0,69,0.0,0,69,0,0.0,False
jan_aug,2022,agent,scoring_source,execution_or_environment,1,1,0,1,1.0,0,1,1,1.0,True
jan_aug,2022,agent,scoring_source,human_judge,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,agent,scoring_source,llm_judge,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,agent,scoring_source,other_model_judge,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,agent,scoring_source,reference_or_metric,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,agent,scoring_source,unclear,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,non_agent,scoring_source,execution_or_environment,11,68,0,68,0.16176470588235295,0,68,11,0.16176470588235295,False
jan_aug,2022,non_agent,scoring_source,human_judge,9,68,0,68,0.1323529411764706,0,68,9,0.1323529411764706,False
jan_aug,2022,non_agent,scoring_source,llm_judge,0,68,0,68,0.0,0,68,0,0.0,False
jan_aug,2022,non_agent,scoring_source,other_model_judge,11,68,0,68,0.16176470588235295,0,68,11,0.16176470588235295,False
jan_aug,2022,non_agent,scoring_source,reference_or_metric,61,68,0,68,0.8970588235294118,0,68,61,0.8970588235294118,False
jan_aug,2022,non_agent,scoring_source,unclear,0,68,0,68,0.0,0,68,0,0.0,False
jan_aug,2022,domain:cybersecurity,scoring_source,execution_or_environment,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:cybersecurity,scoring_source,human_judge,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:cybersecurity,scoring_source,llm_judge,0,1,0,1,0.0,0,1,0,0.0,True
jan_aug,2022,domain:cybersecurity,scoring_source,other_model_judge,0,1,0,1,0.0,0,1,0,0.0,True
